datetime,measured_power_util,carbon_intensity_actual,avg_carbon_intensity_forecast,error,shifted_power_util,emissions
2019-05-29 02:00:00,0.7238333333333333,217.71,230.32568,0.054773224,0.7207499999999999,156.9144825
2019-05-29 03:00:00,0.7312500000000001,249.33,247.86542,0.005908771,0.7255833333333332,180.90969249999998
2019-05-29 04:00:00,0.7326666666666667,254.99,251.65391,0.013256659,0.73225,186.7164275
2019-05-29 05:00:00,0.7316666666666666,250.37,248.82306,0.006217028,0.7304166666666667,182.87442083333335
2019-05-29 06:00:00,0.7314166666666666,233.88,246.07431,0.049555396,0.6988333333333333,163.44314
2019-05-29 07:00:00,0.71525,228.5,246.78768,0.074102889,0.7182499999999999,164.12012499999997
2019-05-29 08:00:00,0.69875,226.79,248.69748,0.08808887,0.733,166.23707
2019-05-29 09:00:00,0.71575,225.99,246.39516,0.082814776,0.7351666666666666,166.140315
2019-05-29 10:00:00,0.7310833333333333,233.11,243.20381,0.041503503,0.7329166666666667,170.85020416666669
2019-05-29 11:00:00,0.7239166666666667,245.46,246.45709,0.004045694,0.7290833333333334,178.96079500000002
2019-05-29 12:00:00,0.7239166666666667,251.11,250.65855,0.001801056,0.72375,181.74086250000002
2019-05-29 13:00:00,0.7246666666666667,256.8,245.05058,0.047946918,0.7238333333333333,185.8804
2019-05-29 14:00:00,0.7241666666666666,253.49,230.0736,0.101777866,0.7312500000000001,185.36456250000003
2019-05-29 15:00:00,0.7239166666666667,222.8,206.78697,0.077437326,0.7326666666666667,163.23813333333334
2019-05-29 16:00:00,0.7258333333333332,196.14,183.60937,0.068246136,0.7316666666666666,143.50909999999996
2019-05-29 17:00:00,0.7284166666666666,184.44,167.33849,0.10219711,0.7314166666666666,134.90249
2019-05-29 18:00:00,0.727,181.18,162.49547,0.114984929,0.71525,129.588995
2019-05-29 19:00:00,0.7026666666666667,178.17,163.39341,0.090435655,0.69875,124.4962875
2019-05-29 20:00:00,0.643,180.36,164.35094,0.097407779,0.71575,129.09267
2019-05-29 21:00:00,0.6486666666666667,179.53,167.43509,0.072236411,0.7310833333333333,131.25139083333332
2019-05-29 22:00:00,0.6918333333333333,179.06,173.32947,0.033061487,0.7239166666666667,129.62451833333333
2019-05-29 23:00:00,0.6849166666666667,186.71,178.91172,0.043587307,0.7239166666666667,135.16248083333335
2019-05-30 00:00:00,0.6924166666666666,190.23,190.16976,0.00031677,0.7246666666666667,137.85334
2019-05-30 01:00:00,0.7083333333333334,195.04,209.61187,0.069518344,0.7241666666666666,141.24146666666664
